PRO01,216001,,FALSE,0/1/0001,,FALSE,Q14P0596C,,FALSE,"PROCESADORA NACIONAL DE ALIMENTOS C.A.","PRONACA / R.u.c. 1790319857001","P.O. BOX  17-17-1462","Quito","","","Ecuador","15-614-PHUE","* * * Invalid Ship Type * * *",0/1/0001,30/18/2016,0,0/1/0001,"40% anticipo conla orden, 50% antes de despacho, 10% a la puesta en marcha de la máquina","GLAMARY",12000,,,FALSE,,FALSE,,FALSE,11,1,0,FALSE,1.0000,,"APOLLO INTL FWD.",0,"66 - 66666666",40100,66.00,1,-66.00,"2015-0329,CLIENTE,SALES",,,,
PRO01,216001,,FALSE,0/1/0001,,FALSE,Q14P0596C,,FALSE,"PROCESADORA NACIONAL DE ALIMENTOS C.A.","PRONACA / R.u.c. 1790319857001","P.O. BOX  17-17-1462","Quito","","","Ecuador","15-614-PHUE","* * * Invalid Ship Type * * *",0/1/0001,30/18/2016,0,0/1/0001,"40% anticipo conla orden, 50% antes de despacho, 10% a la puesta en marcha de la máquina","GLAMARY",12000,,,FALSE,,FALSE,,FALSE,11,2,0,FALSE,1.0000,,"KUHL",0,"EHBTW600-36 - LAVADORA AUTOMATICA DE CANASTAS MARCA KUHL, MODELO EHBTW600-36, CONSTRUIDA EN ACERO DE CALIBRE 14, BASTIDOR Y CUERPO DE ACERO INOXIDABLE SOLDADO TIPO 304 CON TAPA SUPERIOR REMOVIBLE. TUBOS
ROSCADORES E INTERCAMBIADOR DE CALOR DE SERPENTIN DE COBRE Y BRON",40100,50.00,1,-50.00,"2015-0329,CLIENTE,SALES",,,,
PRO01,216001,,FALSE,0/1/0001,,FALSE,Q14P0596C,,FALSE,"PROCESADORA NACIONAL DE ALIMENTOS C.A.","PRONACA / R.u.c. 1790319857001","P.O. BOX  17-17-1462","Quito","","","Ecuador","15-614-PHUE","* * * Invalid Ship Type * * *",0/1/0001,30/18/2016,0,0/1/0001,"40% anticipo conla orden, 50% antes de despacho, 10% a la puesta en marcha de la máquina","GLAMARY",12000,,,FALSE,,FALSE,,FALSE,11,3,0,FALSE,1.0000,,"Lambton",0,"SECCIÓN MATERIAS PRIMAS PLANTA - SECCIÓN MATERIAS PRIMAS PLANTA ABA-APL",40100,722222.25,1,-722222.25,"2015-0329,CLIENTE,SALES",,,,
PRO01,216001,,FALSE,0/1/0001,,FALSE,Q14P0596C,,FALSE,"PROCESADORA NACIONAL DE ALIMENTOS C.A.","PRONACA / R.u.c. 1790319857001","P.O. BOX  17-17-1462","Quito","","","Ecuador","15-614-PHUE","* * * Invalid Ship Type * * *",0/1/0001,30/18/2016,0,0/1/0001,"40% anticipo conla orden, 50% antes de despacho, 10% a la puesta en marcha de la máquina","GLAMARY",12000,,,FALSE,,FALSE,,FALSE,11,4,0,FALSE,1.0000,,"Soprotec",0,"OBRA CIVIL PLANTA ABA-DURAN - OBRA CIVIL PLANTA ABA-DURAN",40100,2975149.00,1,-2975149.00,"2015-0329,CLIENTE,SALES",,,,
PRO01,216001,,FALSE,0/1/0001,,FALSE,Q14P0596C,,FALSE,"PROCESADORA NACIONAL DE ALIMENTOS C.A.","PRONACA / R.u.c. 1790319857001","P.O. BOX  17-17-1462","Quito","","","Ecuador","15-614-PHUE","* * * Invalid Ship Type * * *",0/1/0001,30/18/2016,0,0/1/0001,"40% anticipo conla orden, 50% antes de despacho, 10% a la puesta en marcha de la máquina","GLAMARY",12000,,,FALSE,,FALSE,,FALSE,11,5,0,FALSE,1.0000,,"KUHL",0,"SSPKIT - KIT DE REPUESTOS INCLUYE, 30 PIES DE CADENA, 4 GUIAS DE NYLON, 10 BOQUILLAS",40100,4.00,1,-4.00,"2015-0329,CLIENTE,SALES",,,,
PRO01,216001,,FALSE,0/1/0001,,FALSE,Q14P0596C,,FALSE,"PROCESADORA NACIONAL DE ALIMENTOS C.A.","PRONACA / R.u.c. 1790319857001","P.O. BOX  17-17-1462","Quito","","","Ecuador","15-614-PHUE","* * * Invalid Ship Type * * *",0/1/0001,30/18/2016,0,0/1/0001,"40% anticipo conla orden, 50% antes de despacho, 10% a la puesta en marcha de la máquina","GLAMARY",12000,,,FALSE,,FALSE,,FALSE,11,6,0,FALSE,1.0000,,"AIR FREIGHT",0,"prueba",41300,100.00,1,-100.00,"2015-0329,CLIENT,Air Freight",,,,
PRO01,216001,,FALSE,0/1/0001,,FALSE,Q14P0596C,,FALSE,"PROCESADORA NACIONAL DE ALIMENTOS C.A.","PRONACA / R.u.c. 1790319857001","P.O. BOX  17-17-1462","Quito","","","Ecuador","15-614-PHUE","* * * Invalid Ship Type * * *",0/1/0001,30/18/2016,0,0/1/0001,"40% anticipo conla orden, 50% antes de despacho, 10% a la puesta en marcha de la máquina","GLAMARY",12000,,,FALSE,,FALSE,,FALSE,11,7,0,FALSE,1.0000,,"AIR FREIGHT",0,,41300,100.00,1,-100.00,"2015-0329,CLIENT,Air Freight",,,,
PRO01,216001,,FALSE,0/1/0001,,FALSE,Q14P0596C,,FALSE,"PROCESADORA NACIONAL DE ALIMENTOS C.A.","PRONACA / R.u.c. 1790319857001","P.O. BOX  17-17-1462","Quito","","","Ecuador","15-614-PHUE","* * * Invalid Ship Type * * *",0/1/0001,30/18/2016,0,0/1/0001,"40% anticipo conla orden, 50% antes de despacho, 10% a la puesta en marcha de la máquina","GLAMARY",12000,,,FALSE,,FALSE,,FALSE,11,7,0,FALSE,1.0000,,"TECNICO",0,"prueba",42700,25.00,1,-25.00,"2015-0329,CLIENT,Technical",,,,
PRO01,216001,,FALSE,0/1/0001,,FALSE,Q14P0596C,,FALSE,"PROCESADORA NACIONAL DE ALIMENTOS C.A.","PRONACA / R.u.c. 1790319857001","P.O. BOX  17-17-1462","Quito","","","Ecuador","15-614-PHUE","* * * Invalid Ship Type * * *",0/1/0001,30/18/2016,0,0/1/0001,"40% anticipo conla orden, 50% antes de despacho, 10% a la puesta en marcha de la máquina","GLAMARY",12000,,,FALSE,,FALSE,,FALSE,11,9,0,FALSE,1.0000,,"TECNICO",0,,42700,25.00,1,-25.00,"2015-0329,CLIENT,Technical",,,,
PRO01,216001,,FALSE,0/1/0001,,FALSE,Q14P0596C,,FALSE,"PROCESADORA NACIONAL DE ALIMENTOS C.A.","PRONACA / R.u.c. 1790319857001","P.O. BOX  17-17-1462","Quito","","","Ecuador","15-614-PHUE","* * * Invalid Ship Type * * *",0/1/0001,30/18/2016,0,0/1/0001,"40% anticipo conla orden, 50% antes de despacho, 10% a la puesta en marcha de la máquina","GLAMARY",12000,,,FALSE,,FALSE,,FALSE,11,9,0,FALSE,1.0000,,"MISCELLANEOUS",0,"validando",48000,1.00,1,-1.00,"2015-0329,CLIENT,Miscellaneous",,,,
